CATEGORY	TICKER	DATE	OPEN	CLOSE
Crypto	ETH-USD	2020-03-30	124.43	132.32
Crypto	BTC-USD	2020-03-30	5878.98	6406.4
Crypto	ETH-USD	2020-03-31	132.32	132.7
Crypto	BTC-USD	2020-03-31	6406.4	6421.42
Crypto	ETH-USD	2020-04-01	132.701	136.45
Crypto	BTC-USD	2020-04-01	6424.02	6666.11
Crypto	ETH-USD	2020-04-02	136.14	141.8
Crypto	BTC-USD	2020-04-02	6666.11	6804.52
Crypto	ETH-USD	2020-04-03	141.177	141.327
Crypto	BTC-USD	2020-04-03	6811.8	6734.06
Crypto	ETH-USD	2020-04-04	141.48	144.48
Crypto	BTC-USD	2020-04-04	6738.6	6874.77
Crypto	ETH-USD	2020-04-05	144.62483934	142.79
Crypto	BTC-USD	2020-04-05	6874.77	6778.25
Crypto	ETH-USD	2020-04-06	142.95	171.251
Crypto	BTC-USD	2020-04-06	6778.64	7327.85
Crypto	ETH-USD	2020-04-07	171.56	164.645
Crypto	BTC-USD	2020-04-07	7343.98	7197.13
Crypto	ETH-USD	2020-04-08	164.74	173.78
Crypto	BTC-USD	2020-04-08	7204.7	7361
Crypto	ETH-USD	2020-04-09	173.78	170
Crypto	BTC-USD	2020-04-09	7370.38	7294.1
Crypto	ETH-USD	2020-04-10	169.71	158.16999
Crypto	BTC-USD	2020-04-10	7294.1	6873.8
Crypto	ETH-USD	2020-04-11	158.16999	158.58
Crypto	BTC-USD	2020-04-11	6871.83	6889.6
Crypto	ETH-USD	2020-04-12	158.68	159.03935858
Crypto	BTC-USD	2020-04-12	6882.6	6919
Crypto	ETH-USD	2020-04-13	158.92	156.76
Crypto	BTC-USD	2020-04-13	6908.12	6861.21
Crypto	ETH-USD	2020-04-14	156.76	158.65
Crypto	BTC-USD	2020-04-14	6860.51	6874.5
Crypto	ETH-USD	2020-04-15	158.55	152.77
Crypto	BTC-USD	2020-04-15	6876.92	6624.12
Crypto	ETH-USD	2020-04-16	153.00509048	172.5
Crypto	BTC-USD	2020-04-16	6623.62	7112.65
Crypto	ETH-USD	2020-04-17	172.58	170.89
Crypto	BTC-USD	2020-04-17	7112.4	7045.8
Crypto	ETH-USD	2020-04-18	171.24	187.87
Crypto	BTC-USD	2020-04-18	7045.8054993	7268.8
Crypto	ETH-USD	2020-04-19	187.78	180.22
Crypto	BTC-USD	2020-04-19	7262.54	7130.71
Crypto	ETH-USD	2020-04-20	180.28	170.5
Crypto	BTC-USD	2020-04-20	7133.3	6838.72
Crypto	ETH-USD	2020-04-21	170.177	171.07
Crypto	BTC-USD	2020-04-21	6837.1	6853.68
Crypto	ETH-USD	2020-04-22	170.712	183.11
Crypto	BTC-USD	2020-04-22	6841.82	7136.9
Crypto	ETH-USD	2020-04-23	183.1	185.66
Crypto	BTC-USD	2020-04-23	7136.81	7488.83
Crypto	ETH-USD	2020-04-24	185.83613412	187.72
Crypto	BTC-USD	2020-04-24	7491.5	7514.64
Crypto	ETH-USD	2020-04-25	187.71	194.42
Crypto	BTC-USD	2020-04-25	7508.4	7547.61
Crypto	ETH-USD	2020-04-26	194.51	197.5
Crypto	BTC-USD	2020-04-26	7547.61	7697.9
Crypto	ETH-USD	2020-04-27	197.4923796	196.78
Crypto	BTC-USD	2020-04-27	7706.4	7792.4
Crypto	ETH-USD	2020-04-28	196.63	196.55
Crypto	BTC-USD	2020-04-28	7789.77	7750.7
Crypto	ETH-USD	2020-04-29	196.64	215.66
Crypto	BTC-USD	2020-04-29	7750.6	8793.75
Crypto	ETH-USD	2020-04-30	215.31	206.23
Crypto	BTC-USD	2020-04-30	8794.99	8632.80215785
Crypto	ETH-USD	2020-05-01	206.22	212.031
Crypto	BTC-USD	2020-05-01	8621.01	8829.42
Crypto	ETH-USD	2020-05-02	211.973	213.835
Crypto	BTC-USD	2020-05-02	8823	8983.78
Crypto	ETH-USD	2020-05-03	214.25	210.24
Crypto	BTC-USD	2020-05-03	8982.4	8909.95
Crypto	ETH-USD	2020-05-04	209.87	206.86
Crypto	BTC-USD	2020-05-04	8901.34819902	8868.48
Crypto	ETH-USD	2020-05-05	206.59	205.43
Crypto	BTC-USD	2020-05-05	8872.31	9019.35
Crypto	ETH-USD	2020-05-06	205.32	199.13
Crypto	BTC-USD	2020-05-06	9020.1	9156.28
Crypto	ETH-USD	2020-05-07	199.09	212.004
Crypto	BTC-USD	2020-05-07	9163.63	10004.77
Crypto	ETH-USD	2020-05-08	212.24	211.62
Crypto	BTC-USD	2020-05-08	10000.37	9798.03
Crypto	ETH-USD	2020-05-09	211.325	210.069
Crypto	BTC-USD	2020-05-09	9808.4	9539.57
Crypto	ETH-USD	2020-05-10	210.06	187.616
Crypto	BTC-USD	2020-05-10	9537.23	8722.2
Crypto	ETH-USD	2020-05-11	187.65	185.6
Crypto	BTC-USD	2020-05-11	8729.86	8570.79999
Crypto	ETH-USD	2020-05-12	185.93	189.755
Crypto	BTC-USD	2020-05-12	8575.28	8821.42
Crypto	ETH-USD	2020-05-13	189.93	199.92
Crypto	BTC-USD	2020-05-13	8821.41	9321.26
Crypto	ETH-USD	2020-05-14	199.89	203.335
Crypto	BTC-USD	2020-05-14	9312	9791.72
Crypto	ETH-USD	2020-05-15	203.4	194.7
Crypto	BTC-USD	2020-05-15	9791	9311.2
Crypto	ETH-USD	2020-05-16	194.66	200.53
Crypto	BTC-USD	2020-05-16	9307.6	9383.16
Crypto	ETH-USD	2020-05-17	200.48	207.05
Crypto	BTC-USD	2020-05-17	9386	9676.63
Crypto	ETH-USD	2020-05-18	206.97	214.56
Crypto	BTC-USD	2020-05-18	9668.2	9728.52
Crypto	ETH-USD	2020-05-19	214.59	214.69
Crypto	BTC-USD	2020-05-19	9728.52	9781.89
Crypto	ETH-USD	2020-05-20	214.56	209.96
Crypto	BTC-USD	2020-05-20	9776.3	9502
Crypto	ETH-USD	2020-05-21	209.68	198.798
Crypto	BTC-USD	2020-05-21	9509.4	9061.96
Crypto	ETH-USD	2020-05-22	198.55	207.32
Crypto	BTC-USD	2020-05-22	9059.31	9170.96
Crypto	ETH-USD	2020-05-23	207.3	206.66
Crypto	BTC-USD	2020-05-23	9162.3448589	9178.6
Crypto	ETH-USD	2020-05-24	206.531	199.63
Crypto	BTC-USD	2020-05-24	9178.15	8710.1
Crypto	ETH-USD	2020-05-25	199.63	204.126
Crypto	BTC-USD	2020-05-25	8709.38	8896.93
Crypto	ETH-USD	2020-05-26	204.06787304	200.909
Crypto	BTC-USD	2020-05-26	8901.1	8844.42
Crypto	ETH-USD	2020-05-27	201.12	208.41
Crypto	BTC-USD	2020-05-27	8845.5	9208.53
Crypto	ETH-USD	2020-05-28	208.33	220.65
Crypto	BTC-USD	2020-05-28	9208.54	9577.83
Crypto	ETH-USD	2020-05-29	220.56	220.62
Crypto	BTC-USD	2020-05-29	9582.61	9423.84
Crypto	ETH-USD	2020-05-30	220.54536752	243.678
Crypto	BTC-USD	2020-05-30	9425.27	9705.1
Crypto	ETH-USD	2020-05-31	243.682	231.54
Crypto	BTC-USD	2020-05-31	9699.9	9451.1
Crypto	ETH-USD	2020-06-01	231.43	248.82
Crypto	BTC-USD	2020-06-01	9444.61	10208.96
Crypto	ETH-USD	2020-06-02	248.42	237.55
Crypto	BTC-USD	2020-06-02	10208.96	9522.46
Crypto	ETH-USD	2020-06-03	237.7	244.54
Crypto	BTC-USD	2020-06-03	9526.8	9676.7
Crypto	ETH-USD	2020-06-04	244.559	243.18
Crypto	BTC-USD	2020-06-04	9677.6	9788.05
Crypto	ETH-USD	2020-06-05	243.21	240.04
Crypto	BTC-USD	2020-06-05	9791	9620.4
Crypto	ETH-USD	2020-06-06	240.04	241.925
Crypto	BTC-USD	2020-06-06	9613.42	9667.18
Crypto	ETH-USD	2020-06-07	241.98	244.81
Crypto	BTC-USD	2020-06-07	9668.5	9746.92
Crypto	ETH-USD	2020-06-08	244.79	246.55
Crypto	BTC-USD	2020-06-08	9755.7	9781.51
Crypto	ETH-USD	2020-06-09	246.52	243.897
Crypto	BTC-USD	2020-06-09	9781.51	9771.9
Crypto	ETH-USD	2020-06-10	243.88	248.02
Crypto	BTC-USD	2020-06-10	9775.8	9894.04
Crypto	ETH-USD	2020-06-11	248.09	230.41
Crypto	BTC-USD	2020-06-11	9892.2	9265.79999
Crypto	ETH-USD	2020-06-12	230.509	237.53
Crypto	BTC-USD	2020-06-12	9266.61	9464.17
Crypto	ETH-USD	2020-06-13	237.65	238.17
Crypto	BTC-USD	2020-06-13	9464.77	9480.87818464
Crypto	ETH-USD	2020-06-14	238.143	231.34
Crypto	BTC-USD	2020-06-14	9472.16	9344.75144536
Crypto	ETH-USD	2020-06-15	231.9	230.98
Crypto	BTC-USD	2020-06-15	9328.63	9434.8
Crypto	ETH-USD	2020-06-16	231.14	235.293
Crypto	BTC-USD	2020-06-16	9434.9	9526.25
Crypto	ETH-USD	2020-06-17	235.35	233.71
Crypto	BTC-USD	2020-06-17	9527.5	9465.64
Crypto	ETH-USD	2020-06-18	234.16	231.05
Crypto	BTC-USD	2020-06-18	9453.1	9376.14
Crypto	ETH-USD	2020-06-19	231.5	228.66
Crypto	BTC-USD	2020-06-19	9376.14	9310.06
Crypto	ETH-USD	2020-06-20	229.05	229.23
Crypto	BTC-USD	2020-06-20	9300.42	9355.74
Crypto	ETH-USD	2020-06-21	229.22	227.8
Crypto	BTC-USD	2020-06-21	9355.93	9301
Crypto	ETH-USD	2020-06-22	227.7970864	243.33
Crypto	BTC-USD	2020-06-22	9299.5	9690.68
Crypto	ETH-USD	2020-06-23	243.24	243.12
Crypto	BTC-USD	2020-06-23	9694	9623.56
Crypto	ETH-USD	2020-06-24	243.49	234.614
Crypto	BTC-USD	2020-06-24	9635.2	9285.91
Crypto	ETH-USD	2020-06-25	234.43	232.69737117
Crypto	BTC-USD	2020-06-25	9290.6	9243.51
Crypto	ETH-USD	2020-06-26	232.69	229.44
Crypto	BTC-USD	2020-06-26	9257.03466936	9161.97
Crypto	ETH-USD	2020-06-27	229.45	221.001
Crypto	BTC-USD	2020-06-27	9155.42	9015.3
Crypto	ETH-USD	2020-06-28	220.74	224.91
Crypto	BTC-USD	2020-06-28	9014.8	9118.92
Crypto	ETH-USD	2020-06-29	225.12041114	227.81
Crypto	BTC-USD	2020-06-29	9118.91	9187.57
Crypto	ETH-USD	2020-06-30	227.96	225.48
Crypto	BTC-USD	2020-06-30	9188.79	9150.7
Crypto	ETH-USD	2020-07-01	225.5	230.944
Crypto	BTC-USD	2020-07-01	9136.2	9239.97
Crypto	ETH-USD	2020-07-02	231.29	226.48
Crypto	BTC-USD	2020-07-02	9239.4	9087.61
Crypto	ETH-USD	2020-07-03	226.66	225.06
Crypto	BTC-USD	2020-07-03	9091.98	9063.08
Crypto	ETH-USD	2020-07-04	224.98	229.151
Crypto	BTC-USD	2020-07-04	9059.33	9134.15
Crypto	ETH-USD	2020-07-05	229.59	227.66
Crypto	BTC-USD	2020-07-05	9146.79675146	9074.39
Crypto	ETH-USD	2020-07-06	227.94	242.13
Crypto	BTC-USD	2020-07-06	9077.59	9361.1
Crypto	ETH-USD	2020-07-07	241.71	239.37
Crypto	BTC-USD	2020-07-07	9346.9	9257.21
Crypto	ETH-USD	2020-07-08	239.7	247.14
Crypto	BTC-USD	2020-07-08	9267.57549347	9435.28
Crypto	ETH-USD	2020-07-09	247.46	241.89
Crypto	BTC-USD	2020-07-09	9440.61	9236.95
Crypto	ETH-USD	2020-07-10	242	241.55
Crypto	BTC-USD	2020-07-10	9234.91	9291.05
Crypto	ETH-USD	2020-07-11	241.24	239.17
Crypto	BTC-USD	2020-07-11	9291.04	9235
Crypto	ETH-USD	2020-07-12	239.54904278	242.616
Crypto	BTC-USD	2020-07-12	9235	9303.37
Crypto	ETH-USD	2020-07-13	243.32	239.9
Crypto	BTC-USD	2020-07-13	9307.65	9236.92
Crypto	ETH-USD	2020-07-14	239.504	240.396
Crypto	BTC-USD	2020-07-14	9236.91	9256.94
Crypto	ETH-USD	2020-07-15	240.4	238.547
Crypto	BTC-USD	2020-07-15	9263.7914	9190.16
Crypto	ETH-USD	2020-07-16	238.94	233.41
Crypto	BTC-USD	2020-07-16	9190.8	9130.11
Crypto	ETH-USD	2020-07-17	233.94490762	233.18
Crypto	BTC-USD	2020-07-17	9149.6	9154.91
Crypto	ETH-USD	2020-07-18	233.04	236.19024638
Crypto	BTC-USD	2020-07-18	9167.32861157	9175.85
Crypto	ETH-USD	2020-07-19	235.76	239.24
Crypto	BTC-USD	2020-07-19	9175.83	9231.2
Crypto	ETH-USD	2020-07-20	238.789	236.08
Crypto	BTC-USD	2020-07-20	9207.63	9161.05
Crypto	ETH-USD	2020-07-21	236.45	245.558
Crypto	BTC-USD	2020-07-21	9161.05	9394.14
Crypto	ETH-USD	2020-07-22	246.01	264.28
Crypto	BTC-USD	2020-07-22	9395.98	9557.7
Crypto	ETH-USD	2020-07-23	264.7	275.66
Crypto	BTC-USD	2020-07-23	9536.2	9613.24
Crypto	ETH-USD	2020-07-24	275.292	279.59
Crypto	BTC-USD	2020-07-24	9615.92	9551.21
Crypto	ETH-USD	2020-07-25	279.66	305.66
Crypto	BTC-USD	2020-07-25	9551.21	9711.35
Crypto	ETH-USD	2020-07-26	305.73	311.44
Crypto	BTC-USD	2020-07-26	9703.22	9941
Crypto	ETH-USD	2020-07-27	311.43	321.987
Crypto	BTC-USD	2020-07-27	9941	11048.92
Crypto	ETH-USD	2020-07-28	322.4	316.752
Crypto	BTC-USD	2020-07-28	11048.05	10910.32
Crypto	ETH-USD	2020-07-29	317.52	318.46
Crypto	BTC-USD	2020-07-29	10934.22	11110.12
Crypto	ETH-USD	2020-07-30	318.15	335.018
Crypto	BTC-USD	2020-07-30	11117.39512086	11115.98
Crypto	ETH-USD	2020-07-31	335.36	346.86
Crypto	BTC-USD	2020-07-31	11115.99	11351.62
Crypto	ETH-USD	2020-08-01	346.81495481	387.15
Crypto	BTC-USD	2020-08-01	11350	11810.07
Crypto	ETH-USD	2020-08-02	387.03	371.87
Crypto	BTC-USD	2020-08-02	11810.07	11068.54
Crypto	ETH-USD	2020-08-03	372.548	386.22
Crypto	BTC-USD	2020-08-03	11071.73	11233.13
Crypto	ETH-USD	2020-08-04	386.27	389.83
Crypto	BTC-USD	2020-08-04	11233.16	11197.04
Crypto	ETH-USD	2020-08-05	389.76	401.21
Crypto	BTC-USD	2020-08-05	11192.48	11756.75
Crypto	ETH-USD	2020-08-06	401.32	394.775
Crypto	BTC-USD	2020-08-06	11746	11765.61
Crypto	ETH-USD	2020-08-07	394.739	379.75
Crypto	BTC-USD	2020-08-07	11765.45	11606.52
Crypto	ETH-USD	2020-08-08	379.435	397.381
Crypto	BTC-USD	2020-08-08	11580.04081238	11774.98
Crypto	ETH-USD	2020-08-09	396.83	390.087
Crypto	BTC-USD	2020-08-09	11760.31	11675.32006989
Crypto	ETH-USD	2020-08-10	390.19	395.9
Crypto	BTC-USD	2020-08-10	11680.94	11899.73
Crypto	ETH-USD	2020-08-11	395.77	378.88
Crypto	BTC-USD	2020-08-11	11899.98	11388.53
Crypto	ETH-USD	2020-08-12	378.58	387.23
Crypto	BTC-USD	2020-08-12	11379	11570.16
Crypto	ETH-USD	2020-08-13	387.361	424.434
Crypto	BTC-USD	2020-08-13	11570.43	11795.79
Crypto	ETH-USD	2020-08-14	425	438.132
Crypto	BTC-USD	2020-08-14	11795.95	11779
Crypto	ETH-USD	2020-08-15	438.29	432.55
Crypto	BTC-USD	2020-08-15	11777.5	11859.24
Crypto	ETH-USD	2020-08-16	432.67	433.7
Crypto	BTC-USD	2020-08-16	11873.41825354	11918.84
Crypto	ETH-USD	2020-08-17	433.76	431.61
Crypto	BTC-USD	2020-08-17	11918.84	12304.26
Crypto	ETH-USD	2020-08-18	431.36	422.31
Crypto	BTC-USD	2020-08-18	12303.98	11951.01
Crypto	ETH-USD	2020-08-19	422.19333516	407.215
Crypto	BTC-USD	2020-08-19	11961	11758.87
Crypto	ETH-USD	2020-08-20	408.46	415.92
Crypto	BTC-USD	2020-08-20	11778.02622206	11864.26
Crypto	ETH-USD	2020-08-21	416.19	388.09
Crypto	BTC-USD	2020-08-21	11860.73	11529.22
Crypto	ETH-USD	2020-08-22	387.84	395.86926344
Crypto	BTC-USD	2020-08-22	11529.21	11672.93
Crypto	ETH-USD	2020-08-23	395.52	390.86
Crypto	BTC-USD	2020-08-23	11672.92	11650.01
Crypto	ETH-USD	2020-08-24	391.1	407.92
Crypto	BTC-USD	2020-08-24	11663	11753.85
Crypto	ETH-USD	2020-08-25	407.88	383.33
Crypto	BTC-USD	2020-08-25	11750.4	11341.4006669
Crypto	ETH-USD	2020-08-26	383.61	386.1
Crypto	BTC-USD	2020-08-26	11338	11460.73
Crypto	ETH-USD	2020-08-27	385.91	383.16
Crypto	BTC-USD	2020-08-27	11459.81	11330.06
Crypto	ETH-USD	2020-08-28	383.27	395.47
Crypto	BTC-USD	2020-08-28	11333.13	11532.6
Crypto	ETH-USD	2020-08-29	395.23	398.58
Crypto	BTC-USD	2020-08-29	11544.621284	11468.92
Crypto	ETH-USD	2020-08-30	399.31	428.94
Crypto	BTC-USD	2020-08-30	11492	11730
Crypto	ETH-USD	2020-08-31	429.55	433.775
Crypto	BTC-USD	2020-08-31	11708.11	11655
Crypto	ETH-USD	2020-09-01	434.48362427	475.345
Crypto	BTC-USD	2020-09-01	11671.23323392	11924.22
Crypto	ETH-USD	2020-09-02	475.57	439.496
Crypto	BTC-USD	2020-09-02	11919.53	11395.48
Crypto	ETH-USD	2020-09-03	440.04668284	382.55
Crypto	BTC-USD	2020-09-03	11395.49	10172.52
Crypto	ETH-USD	2020-09-04	382.15	385.82
Crypto	BTC-USD	2020-09-04	10165	10455.28
Crypto	ETH-USD	2020-09-05	386.36	335.26
Crypto	BTC-USD	2020-09-05	10455.16	10165.84
Crypto	ETH-USD	2020-09-06	334.957	352.51
Crypto	BTC-USD	2020-09-06	10169.58	10257.86
Crypto	ETH-USD	2020-09-07	353.52	353.71
Crypto	BTC-USD	2020-09-07	10258.93	10397.391305
Crypto	ETH-USD	2020-09-08	354.63	337.215
Crypto	BTC-USD	2020-09-08	10400	10125.69
Crypto	ETH-USD	2020-09-09	337.48	351.29
Crypto	BTC-USD	2020-09-09	10125.7	10224.56
Crypto	ETH-USD	2020-09-10	350.86	368.06
Crypto	BTC-USD	2020-09-10	10224.56	10343.23
Crypto	ETH-USD	2020-09-11	367.94	373.93
Crypto	BTC-USD	2020-09-11	10344.24	10394.41
Crypto	ETH-USD	2020-09-12	373.93	388.1
Crypto	BTC-USD	2020-09-12	10394.41	10443.33
Crypto	ETH-USD	2020-09-13	387.72	366.25
Crypto	BTC-USD	2020-09-13	10446.52	10336.76
Crypto	ETH-USD	2020-09-14	366.51	377.43
Crypto	BTC-USD	2020-09-14	10328.2	10679.95
Crypto	ETH-USD	2020-09-15	377.142	364.2
Crypto	BTC-USD	2020-09-15	10689.93207785	10783.75
Crypto	ETH-USD	2020-09-16	364.05	365.23
Crypto	BTC-USD	2020-09-16	10797.99361605	10951.1
Crypto	ETH-USD	2020-09-17	365	389.45
Crypto	BTC-USD	2020-09-17	10956.63	10943.61
Crypto	ETH-USD	2020-09-18	389.59	384.45
Crypto	BTC-USD	2020-09-18	10938.92	10937.52
Crypto	ETH-USD	2020-09-19	384.6	385.117
Crypto	BTC-USD	2020-09-19	10957.05507792	11098
Crypto	ETH-USD	2020-09-20	385.25	371.04
Crypto	BTC-USD	2020-09-20	11081.09	10920.89
Crypto	ETH-USD	2020-09-21	371.62	340.11
Crypto	BTC-USD	2020-09-21	10935	10416.82
Crypto	ETH-USD	2020-09-22	341	344.26
Crypto	BTC-USD	2020-09-22	10416.83	10531.13
Crypto	ETH-USD	2020-09-23	344.25	320.63
Crypto	BTC-USD	2020-09-23	10531.13	10230.7
Crypto	ETH-USD	2020-09-24	320.18	349.14
Crypto	BTC-USD	2020-09-24	10266	10740.01
Crypto	ETH-USD	2020-09-25	349.14	351.9
Crypto	BTC-USD	2020-09-25	10740	10690.53
Crypto	ETH-USD	2020-09-26	351.9	353.7
Crypto	BTC-USD	2020-09-26	10690.53	10750
Crypto	ETH-USD	2020-09-27	354.01	357.55
Crypto	BTC-USD	2020-09-27	10751	10778.2
Crypto	ETH-USD	2020-09-28	358.56	354.57459566
Crypto	BTC-USD	2020-09-28	10804	10714
Crypto	ETH-USD	2020-09-29	354.45595331	359.9
